"id","code","name"
Cat_019_46530,46530,"Venta al por mayor de maquinaria y equipo agropecuario, accesorios, partes y suministros"
Cat_019_46590,46590,"Venta de equipos e instrumentos de uso profesional y científico y aparatos de medida y control"
Cat_019_46591,46591,"Venta al por mayor de maquinaria equipo, accesorios y materiales para la industria de la madera y sus productos"
Cat_019_46592,46592,"Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria gráfica y del papel, cartón y productos de papel y cartón"
Cat_019_46593,46593,"Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria de productos químicos, plástico y caucho"
Cat_019_46594,46594,"Venta al por mayor de maquinaria, equipo, accesorios y materiales para la industria metálica y de sus productos"
Cat_019_46595,46595,"Venta al por mayor de equipamiento para uso médico, odontológico, veterinario y servicios conexos"
Cat_019_46596,46596,"Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria de la alimentación"
Cat_019_46597,46597,"Venta al por mayor de maquinaria, equipo, accesorios y partes para la industria textil, confecciones y cuero"
Cat_019_46598,46598,"Venta al por mayor de maquinaria, equipo y accesorios para la construcción y explotación de minas y canteras"
Cat_019_46599,46599,"Venta al por mayor de otro tipo de maquinaria y equipo con sus accesorios y partes"
Cat_019_46610,46610,"Venta al por mayor de otros combustibles sólidos, líquidos, gaseosos y de productos conexos"
Cat_019_46612,46612,"Venta al por mayor de combustibles para automotores, aviones, barcos, maquinaria y otros"
Cat_019_46613,46613,"Venta al por mayor de lubricantes, grasas y otros aceites para automotores, maquinaria industrial, etc."
Cat_019_46614,46614,"Venta al por mayor de gas propano"
Cat_019_46615,46615,"Venta al por mayor de leña y carbón"
Cat_019_46620,46620,"Venta al por mayor de metales y minerales metalíferos"
Cat_019_46631,46631,"Venta al por mayor de puertas, ventanas, vitrinas y similares"
Cat_019_46632,46632,"Venta al por mayor de artículos de ferretería y pinturerías"
Cat_019_46633,46633,"Vidrierías"
Cat_019_46634,46634,"Venta al por mayor de maderas"
Cat_019_46639,46639,"Venta al por mayor de materiales para la construcción n.c.p."
Cat_019_46691,46691,"Venta al por mayor de sal industrial sin yodar"
Cat_019_46692,46692,"Venta al por mayor de productos intermedios y desechos de origen textil"
Cat_019_46693,46693,"Venta al por mayor de productos intermedios y desechos de origen metálico"
Cat_019_46694,46694,"Venta al por mayor de productos intermedios y desechos de papel y cartón"
Cat_019_46695,46695,"Venta al por mayor fertilizantes, abonos, agroquímicos y productos similares"
Cat_019_46696,46696,"Venta al por mayor de productos intermedios y desechos de origen plástico"
Cat_019_46697,46697,"Venta al por mayor de tintas para imprenta, productos curtientes y materias y productos colorantes"
Cat_019_46698,46698,"Venta de productos intermedios y desechos de origen químico y de caucho"
Cat_019_46699,46699,"Venta al por mayor de productos intermedios y desechos ncp"
Cat_019_46701,46701,"Venta de algodón en oro"
Cat_019_46900,46900,"Venta al por mayor de otros productos"
Cat_019_46901,46901,"Venta al por mayor de cohetes y otros productos pirotécnicos"
Cat_019_46902,46902,"Venta al por mayor de artículos diversos para consumo humano"
Cat_019_46903,46903,"Venta al por mayor de armas de fuego, municiones y accesorios"
Cat_019_46904,46904,"Venta al por mayor de toldos y tiendas de campaña de cualquier material"
Cat_019_46905,46905,"Venta al por mayor de exhibidores publicitarios y rótulos"
Cat_019_46906,46906,"Venta al por mayor de artículos promocionales diversos"
Cat_019_47111,47111,"Venta en supermercados"
Cat_019_47112,47112,"Venta en tiendas de artículos de primera necesidad"
Cat_019_47119,47119,"Almacenes (venta de diversos artículos)"
Cat_019_47190,47190,"Venta al por menor de otros productos en comercios no especializados"
Cat_019_47199,47199,"Venta de establecimientos no especializados con surtido compuesto principalmente de alimentos, bebidas y tabaco"
Cat_019_47211,47211,"Venta al por menor de frutas y hortalizas"
Cat_019_47212,47212,"Venta al por menor de carnes, embutidos y productos de granja"
Cat_019_47213,47213,"Venta al por menor de pescado y mariscos"
Cat_019_47214,47214,"Venta al por menor de productos lácteos"
Cat_019_47215,47215,"Venta al por menor de productos de panadería, repostería y galletas"
Cat_019_47216,47216,"Venta al por menor de huevos"
Cat_019_47217,47217,"Venta al por menor de carnes y productos cárnicos"
Cat_019_47218,47218,"Venta al por menor de granos básicos y otros"
Cat_019_47219,47219,"Venta al por menor de alimentos n.c.p."
Cat_019_47221,47221,"Venta al por menor de hielo"
Cat_019_47223,47223,"Venta de bebidas no alcohólicas, para su consumo fuera del establecimiento"
Cat_019_47224,47224,"Venta de bebidas alcohólicas, para su consumo fuera del establecimiento"
Cat_019_47225,47225,"Venta de bebidas alcohólicas para su consumo dentro del establecimiento"
Cat_019_47230,47230,"Venta al por menor de tabaco"
Cat_019_47300,47300,"Venta de combustibles, lubricantes y otros (gasolineras)"
Cat_019_47411,47411,"Venta al por menor de computadoras y equipo periférico"
Cat_019_47412,47412,"Venta de equipo y accesorios de telecomunicación"
Cat_019_47420,47420,"Venta al por menor de equipo de audio y video"
Cat_019_47510,47510,"Venta al por menor de hilados, tejidos y productos textiles de mercería; confecciones para el hogar y textiles n.c.p."
Cat_019_47521,47521,"Venta al por menor de productos de madera"
Cat_019_47522,47522,"Venta al por menor de artículos de ferretería"
Cat_019_47523,47523,"Venta al por menor de productos de pinturerías"
Cat_019_47524,47524,"Venta al por menor en vidrierías"
Cat_019_47529,47529,"Venta al por menor de materiales de construcción y artículos conexos"
Cat_019_47530,47530,"Venta al por menor de tapices, alfombras y revestimientos de paredes y pisos en comercios especializados"
Cat_019_47591,47591,"Venta al por menor de muebles"
Cat_019_47592,47592,"Venta al por menor de artículos de bazar"
Cat_019_47593,47593,"Venta al por menor de aparatos electrodomésticos, repuestos y accesorios"
Cat_019_47594,47594,"Venta al por menor de artículos eléctricos y de iluminación"
Cat_019_47598,47598,"Venta al por menor de instrumentos musicales"
Cat_019_47610,47610,"Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados"
Cat_019_47620,47620,"Venta al por menor de discos láser, cassettes, cintas de video y otros"
Cat_019_47630,47630,"Venta al por menor de productos y equipos de deporte"
Cat_019_47631,47631,"Venta al por menor de bicicletas, accesorios y repuestos"
Cat_019_47640,47640,"Venta al por menor de juegos y juguetes en comercios especializados"
Cat_019_47711,47711,"Venta al por menor de prendas de vestir y accesorios de vestir"
Cat_019_47712,47712,"Venta al por menor de calzado"
Cat_019_47713,47713,"Venta al por menor de artículos de peletería, marroquinería y talabartería"
Cat_019_47721,47721,"Venta al por menor de medicamentos farmacéuticos y otros materiales y artículos de uso médico, odontológico y veterinario"
Cat_019_47722,47722,"Venta al por menor de productos cosméticos y de tocador"
Cat_019_47731,47731,"Venta al por menor de productos de joyería, bisutería, óptica, relojería"
Cat_019_47732,47732,"Venta al por menor de plantas, semillas, animales y artículos conexos"
Cat_019_47733,47733,"Venta al por menor de combustibles de uso doméstico (gas propano y gas licuado)"
Cat_019_47734,47734,"Venta al por menor de artesanías, artículos cerámicos y recuerdos en general"
Cat_019_47735,47735,"Venta al por menor de ataúdes, lápidas y cruces, trofeos, artículos religiosos en general"
Cat_019_47736,47736,"Venta al por menor de armas de fuego, municiones y accesorios"
Cat_019_47737,47737,"Venta al por menor de artículos de cohetería y pirotécnicos"
Cat_019_47738,47738,"Venta al por menor de artículos desechables de uso personal y doméstico (servilletas, papel higiénico, pañales, toallas sanitarias, etc.)"
Cat_019_47739,47739,"Venta al por menor de otros productos n.c.p."
Cat_019_47741,47741,"Venta al por menor de artículos usados"
Cat_019_47742,47742,"Venta al por menor de textiles y confecciones usados"
Cat_019_47743,47743,"Venta al por menor de libros, revistas, papel y cartón usados"
Cat_019_47749,47749,"Venta al por menor de productos usados n.c.p."
Cat_019_47811,47811,"Venta al por menor de frutas, verduras y hortalizas"
Cat_019_47814,47814,"Venta al por menor de productos lácteos"
Cat_019_47815,47815,"Venta al por menor de productos de panadería, galletas y similares"
Cat_019_47816,47816,"Venta al por menor de bebidas"
Cat_019_47818,47818,"Venta al por menor en tiendas de mercado y puestos"
Cat_019_47821,47821,"Venta al por menor de hilados, tejidos y productos textiles de mercería en puestos de mercados y ferias"
Cat_019_47822,47822,"Venta al por menor de artículos textiles excepto confecciones para el hogar en puestos de mercados y ferias"
Cat_019_47823,47823,"Venta al por menor de confecciones textiles para el hogar en puestos de mercados y ferias"
Cat_019_47824,47824,"Venta al por menor de prendas de vestir, accesorios de vestir y similares en puestos de mercados y ferias"
Cat_019_47825,47825,"Venta al por menor de ropa usada"
Cat_019_47826,47826,"Venta al por menor de calzado, artículos de marroquinería y talabartería en puestos de mercados y ferias"
Cat_019_47827,47827,"Venta al por menor de artículos de marroquinería y talabartería en puestos de mercados y ferias"
Cat_019_47829,47829,"Venta al por menor de artículos textiles ncp en puestos de mercados y ferias"
Cat_019_47891,47891,"Venta al por menor de animales, flores y productos conexos en puestos de feria y mercados"
Cat_019_47892,47892,"Venta al por menor de productos medicinales, cosméticos, de tocador y de limpieza en puestos de ferias y mercados"
Cat_019_47893,47893,"Venta al por menor de artículos de bazar en puestos de ferias y mercados"
Cat_019_47894,47894,"Venta al por menor de artículos de papel, envases, libros, revistas y conexos en puestos de feria y mercados"
Cat_019_47895,47895,"Venta al por menor de materiales de construcción,  electrodomésticos, accesorios para autos y similares en puestos de feria y mercados	“,
Cat_019_47896,47896,"Venta al por menor de equipos accesorios para las comunicaciones en puestos de feria y mercados"
Cat_019_47899,47899,"Venta al por menor en puestos de ferias y mercados n.c.p."
Cat_019_47910,47910,"Venta al por menor por correo o Internet"
Cat_019_47990,47990,"Otros tipos de venta al por menor no realizada, en almacenes, puestos de venta o mercado"
Cat_019_49110,49110,"Transporte interurbano de pasajeros por ferrocarril"
Cat_019_49120,49120,"Transporte de carga por ferrocarril"
Cat_019_49211,49211,"Transporte de pasajeros urbanos e interurbano mediante buses"
Cat_019_49212,49212,"Transporte de pasajeros interdepartamental mediante microbuses"
Cat_019_49213,49213,"Transporte de pasajeros urbanos e interurbano mediante microbuses"
Cat_019_49214,49214,"Transporte de pasajeros interdepartamental mediante buses"
Cat_019_49221,49221,"Transporte internacional de pasajeros"
Cat_019_49222,49222,"Transporte de pasajeros mediante taxis y autos con chofer"
Cat_019_49223,49223,"Transporte escolar"
Cat_019_49225,49225,"Transporte de pasajeros para excursiones"
Cat_019_49226,49226,"Servicios de transporte de personal"
Cat_019_49229,49229,"Transporte de pasajeros por vía terrestre ncp"
Cat_019_49231,49231,"Transporte de carga urbano"
Cat_019_49232,49232,"Transporte nacional de carga"
Cat_019_49233,49233,"Transporte de carga internacional"
Cat_019_49234,49234,"Servicios de mudanza"
Cat_019_49235,49235,"Alquiler de vehículos de carga con conductor"
Cat_019_49300,49300,"Transporte por oleoducto o gasoducto"
Cat_019_50110,50110,"Transporte de pasajeros marítimo y de cabotaje"
Cat_019_50120,50120,"Transporte de carga marítimo y de cabotaje"
Cat_019_50211,50211,"Transporte de pasajeros por vías de navegación interiores"
Cat_019_50212,50212,"Alquiler de equipo de transporte de pasajeros por vías de navegación interior con conductor"
Cat_019_50220,50220,"Transporte de carga por vías de navegación interiores"
Cat_019_51100,51100,"Transporte aéreo de pasajeros"
Cat_019_51201,51201,"Transporte de carga por vía aérea"
Cat_019_51202,51202,"Alquiler de equipo de aerotransporte con operadores para el propósito de transportar carga"
Cat_019_52101,52101,"Alquiler de instalaciones de almacenamiento en zonas francas"
Cat_019_52102,52102,"Alquiler de silos para conservación y almacenamiento de granos"
Cat_019_52103,52103,"Alquiler de instalaciones con refrigeración para almacenamiento y conservación de alimentos y otros productos"
Cat_019_52109,52109,"Alquiler de bodegas para almacenamiento y depósito n.c.p."
Cat_019_52211,52211,"Servicio de garaje y estacionamiento"
Cat_019_52212,52212,"Servicios de terminales para el transporte por vía terrestre"
Cat_019_52219,52219,"Servicios para el transporte por vía terrestre n.c.p."
Cat_019_52220,52220,"Servicios para el transporte acuático"
Cat_019_52230,52230,"Servicios para el transporte aéreo"
Cat_019_52240,52240,"Manipulación de carga"
Cat_019_52290,52290,"Servicios para el transporte ncp"
Cat_019_52291,52291,"Agencias de tramitaciones aduanales"
Cat_019_53100,53100,"Servicios de correo nacional"
Cat_019_53200,53200,"Actividades de correo distintas a las actividades postales nacionales"
Cat_019_55101,55101,"Actividades de alojamiento para estancias cortas"
Cat_019_55102,55102,"Hoteles"
Cat_019_55200,55200,"Actividades de campamentos, parques de vehículos de recreo y parques de caravanas"
Cat_019_55900,55900,"Alojamiento n.c.p."
Cat_019_56101,56101,"Restaurantes"
Cat_019_56106,56106,"Pupusería"
Cat_019_56107,56107,"Actividades varias de restaurantes"
Cat_019_56108,56108,"Comedores"
Cat_019_56109,56109,"Merenderos ambulantes"
Cat_019_56210,56210,"Preparación de comida para eventos especiales"
Cat_019_56291,56291,"Servicios de provisión de comidas por contrato"
Cat_019_56292,56292,"Servicios de concesión de cafetines y chalet en empresas e instituciones"
Cat_019_56299,56299,"Servicios de preparación de comidas ncp"
Cat_019_56301,56301,"Servicio de expendio de bebidas en salones y bares"
Cat_019_56302,56302,"Servicio de expendio de bebidas en puestos callejeros, mercados y ferias"
Cat_019_58110,58110,"Edición de libros, folletos, partituras y otras ediciones distintas a estas"
Cat_019_58120,58120,"Edición de directorios y listas de correos"
Cat_019_58130,58130,"Edición de periódicos, revistas y otras publicaciones periódicas"
Cat_019_58190,58190,"Otras actividades de edición"
Cat_019_58200,58200,"Edición de programas informáticos (software)"
Cat_019_59110,59110,"Actividades de producción cinematográfica"
Cat_019_59120,59120,"Actividades de post producción de películas, videos y programas de televisión"
Cat_019_59130,59130,"Actividades de distribución de películas cinematográficas, videos y programas de televisión"
Cat_019_59140,59140,"Actividades de exhibición de películas cinematográficas y cintas de vídeo"
Cat_019_59200,59200,"Actividades de edición y grabación de música"
Cat_019_60100,60100,"Servicios de difusiones de radio"
Cat_019_60201,60201,"Actividades de programación y difusión de televisión abierta"
Cat_019_60202,60202,"Actividades de suscripción y difusión de televisión por cable y/o suscripción"
Cat_019_60299,60299,"Servicios de televisión, incluye televisión por cable"
Cat_019_60900,60900,"Programación y transmisión de radio y televisión"
Cat_019_61101,61101,"Servicio de telefonía"
Cat_019_61102,61102,"Servicio de Internet "
Cat_019_61103,61103,"Servicio de telefonía fija"
Cat_019_61109,61109,"Servicio de Internet n.c.p."
Cat_019_61201,61201,"Servicios de telefonía celular"
Cat_019_61202,61202,"Servicios de Internet inalámbrico"
Cat_019_61209,61209,"Servicios de telecomunicaciones inalámbrico n.c.p."
Cat_019_61301,61301,"Telecomunicaciones satelitales"
Cat_019_61309,61309,"Comunicación vía satélite n.c.p."
Cat_019_61900,61900,"Actividades de telecomunicación n.c.p."
Cat_019_62010,62010,"Programación informática"
Cat_019_62020,62020,"Consultorías y gestión de servicios informáticos"
Cat_019_62090,62090,"Otras actividades de tecnología de información y servicios de computadora"
Cat_019_63110,63110,"Procesamiento de datos y actividades relacionadas"
Cat_019_63120,63120,"Portales WEB"
Cat_019_63910,63910,"Servicios de Agencias de Noticias"
Cat_019_63990,63990,"Otros servicios de información n.c.p."
Cat_019_64110,64110,"Servicios provistos por el Banco Central de El salvador"
Cat_019_64190,64190,"Bancos"
Cat_019_64192,64192,"Entidades dedicadas al envío de remesas"
Cat_019_64199,64199,"Otras entidades financieras"
Cat_019_64200,64200,"Actividades de sociedades de cartera"
Cat_019_64300,64300,"Fideicomisos, fondos y otras fuentes de financiamiento"
Cat_019_64910,64910,"Arrendamientos financieros"
Cat_019_64920,64920,"Asociaciones cooperativas de ahorro y crédito dedicadas a la intermediación financiera"
Cat_019_64921,64921,"Instituciones emisoras de tarjetas de crédito y otros"
Cat_019_64922,64922,"Tipos de crédito ncp"
Cat_019_64928,64928,"Prestamistas y casas de empeño"
Cat_019_64990,64990,"Actividades de servicios financieros, excepto la financiación de planes de seguros y de pensiones n.c.p."
Cat_019_65110,65110,"Planes de seguros de vida"
Cat_019_65120,65120,"Planes de seguro excepto de vida"
Cat_019_65199,65199,"Seguros generales de todo tipo"
Cat_019_65200,65200,"Planes se seguro"
Cat_019_65300,65300,"Planes de pensiones"
Cat_019_66110,66110,"Administración de mercados financieros (Bolsa de Valores)"
Cat_019_66120,66120,"Actividades bursátiles (Corredores de Bolsa)"
Cat_019_66190,66190,"Actividades auxiliares de la intermediación financiera ncp"
Cat_019_66210,66210,"Evaluación de riesgos y daños"
Cat_019_66220,66220,"Actividades de agentes y corredores de seguros"
Cat_019_66290,66290,"Otras actividades auxiliares de seguros y fondos de pensiones"
Cat_019_66300,66300,"Actividades de administración de fondos"
Cat_019_68101,68101,"Servicio de alquiler y venta de lotes en cementerios"
Cat_019_68109,68109,"Actividades inmobiliarias realizadas con bienes propios o arrendados n.c.p."
Cat_019_68200,68200,"Actividades Inmobiliarias Realizadas a Cambio de una Retribución o por Contrata"
Cat_019_69100,69100,"Actividades jurídicas"
Cat_019_69200,69200,"Actividades de contabilidad, teneduría de libros y auditoría; asesoramiento en materia de impuestos"
Cat_019_70100,70100,"Actividades de oficinas centrales de sociedades de cartera"
Cat_019_70200,70200,"Actividades de consultoría en gestión empresarial"
Cat_019_71101,71101,"Servicios de arquitectura y planificación urbana y servicios conexos"
Cat_019_71102,71102,"Servicios de ingeniería"
Cat_019_71103,71103,"Servicios de agrimensura, topografía, cartografía, prospección y geofísica y servicios conexos"
Cat_019_71200,71200,"Ensayos y análisis técnicos"
Cat_019_72100,72100,"Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería"
Cat_019_72199,72199,"Investigaciones científicas"
Cat_019_72200,72200,"Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades científica y desarrollo"
Cat_019_73100,73100,"Publicidad"
Cat_019_73200,73200,"Investigación de mercados y realización de encuestas de opinión pública"
Cat_019_74100,74100,"Actividades de diseño especializado"
Cat_019_74200,74200,"Actividades de fotografía"
Cat_019_74900,74900,"Servicios profesionales y científicos ncp"
Cat_019_75000,75000,"Actividades veterinarias"
Cat_019_77101,77101,"Alquiler de equipo de transporte terrestre"
Cat_019_77102,77102,"Alquiler de equipo de transporte acuático"
Cat_019_77103,77103,"Alquiler de equipo de transporte por vía aérea"
Cat_019_77210,77210,"Alquiler y arrendamiento de equipo de recreo y deportivo"
Cat_019_77220,77220,"Alquiler de cintas de video y discos"
Cat_019_77290,77290,"Alquiler de otros efectos personales y enseres domésticos"
Cat_019_77300,77300,"Alquiler de maquinaria y equipo"
Cat_019_77400,77400,"Arrendamiento de productos de propiedad intelectual"
Cat_019_78100,78100,"Obtención y dotación de personal"
Cat_019_78200,78200,"Actividades de las agencias de trabajo temporal"
Cat_019_78300,78300,"Dotación de recursos humanos y gestión; gestión de las funciones de recursos humanos"
Cat_019_79110,79110,"Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas"
Cat_019_79120,79120,"Actividades de los operadores turísticos"
Cat_019_79900,79900,"Otros servicios de reservas y actividades relacionadas"
Cat_019_80100,80100,"Servicios de seguridad privados"
Cat_019_80201,80201,"Actividades de servicios de sistemas de seguridad"
Cat_019_80202,80202,"Actividades para la prestación de sistemas de seguridad"
Cat_019_80300,80300,"Actividades de investigación"
Cat_019_81100,81100,"Actividades combinadas de mantenimiento de edificios e instalaciones"
Cat_019_81210,81210,"Limpieza general de edificios"
Cat_019_81290,81290,"Otras actividades combinadas de mantenimiento de edificios e instalaciones ncp"
Cat_019_81300,81300,"Servicio de jardinería"
Cat_019_82110,82110,"Servicios administrativos de oficinas"
Cat_019_82190,82190,"Servicio de fotocopiado y similares, excepto en imprentas"
Cat_019_82200,82200,"Actividades de las centrales de llamadas (call center)"
Cat_019_82300,82300,"Organización de convenciones y ferias de negocios"
Cat_019_82910,82910,"Actividades de agencias de cobro y oficinas de crédito"
Cat_019_82921,82921,"Servicios de envase y empaque de productos alimenticios"
Cat_019_82922,82922,"Servicios de envase y empaque de productos medicinales"
Cat_019_82929,82929,"Servicio de envase y empaque ncp"
Cat_019_82990,82990,"Actividades de apoyo empresariales ncp"
Cat_019_84110,84110,"Actividades de la Administración Pública en general"
Cat_019_84111,84111,"Alcaldías municipales"
Cat_019_84120,84120,"Regulación de las actividades de prestación de servicios sanitarios, educativos, culturales y otros servicios sociales, excepto seguridad social"
Cat_019_84130,84130,"Regulación y facilitación de la actividad económica"
Cat_019_84210,84210,"Actividades de administración y funcionamiento del Ministerio de Relaciones Exteriores"
Cat_019_84220,84220,"Actividades de defensa"
Cat_019_84230,84230,"Actividades de mantenimiento del orden público y de seguridad"
Cat_019_84300,84300,"Actividades de planes de seguridad social de afiliación obligatoria"
Cat_019_85101,85101,"Guardería educativa"
Cat_019_85102,85102,"Enseñanza preescolar o parvularia"
Cat_019_85103,85103,"Enseñanza primaria"
Cat_019_85104,85104,"Servicio de educación preescolar y primaria integrada"
Cat_019_85211,85211,"Enseñanza secundaria tercer ciclo (7°, 8° y 9°)"
Cat_019_85212,85212,"Enseñanza secundaria de formación general bachillerato"
Cat_019_85221,85221,"Enseñanza secundaria de formación técnica y profesional"
Cat_019_85222,85222,"Enseñanza secundaria de formación técnica y profesional integrada con enseñanza primaria"
Cat_019_85301,85301,"Enseñanza superior universitaria"
Cat_019_85302,85302,"Enseñanza superior no universitaria"
Cat_019_85303,85303,"Enseñanza superior integrada a educación secundaria y/o primaria"
Cat_019_85410,85410,"Educación deportiva y recreativa"
Cat_019_85420,85420,"Educación cultural"
Cat_019_85490,85490,"Otros tipos de enseñanza n.c.p."
Cat_019_85499,85499,"Enseñanza formal"
Cat_019_85500,85500,"Servicios de apoyo a la enseñanza"
Cat_019_86100,86100,"Actividades de hospitales"
Cat_019_86201,86201,"Clínicas médicas"
Cat_019_86202,86202,"Servicios de Odontología"
Cat_019_86203,86203,"Servicios médicos"
Cat_019_86901,86901,"Servicios de análisis y estudios de diagnóstico"
Cat_019_86902,86902,"Actividades de atención de la salud humana"
Cat_019_86909,86909,"Otros Servicio relacionados con la salud ncp"
Cat_019_87100,87100,"Residencias de ancianos con atención de enfermería"
Cat_019_87200,87200,"Instituciones dedicadas al tratamiento del retraso mental, problemas de salud mental y el uso indebido de sustancias nocivas"
Cat_019_87300,87300,"Instituciones dedicadas al cuidado de ancianos y discapacitados"
Cat_019_87900,87900,"Actividades de asistencia a niños y jóvenes"
Cat_019_87901,87901,"Otras actividades de atención en instituciones"
Cat_019_88100,88100,"Actividades de asistencia sociales sin alojamiento para ancianos y discapacitados"
Cat_019_88900,88900,"Servicios sociales sin alojamiento ncp"
Cat_019_91010,91010,"Actividades de bibliotecas y archivos"
Cat_019_91020,91020,"Actividades de museos y preservación de lugares y edificios históricos"
Cat_019_91030,91030,"Actividades de jardines botánicos, zoológicos y de reservas naturales"
Cat_019_92000,92000,"Actividades de juegos y apuestas"
Cat_019_93110,93110,"Gestión de instalaciones deportivas"
Cat_019_93120,93120,"Actividades de clubes deportivos"
Cat_019_93190,93190,"Otras actividades deportivas"
Cat_019_93210,93210,"Actividades de parques de atracciones y parques temáticos"
Cat_019_93291,93291,"Discotecas y salas de baile"
Cat_019_93298,93298,"Centros vacacionales"
Cat_019_93299,93299,"Actividades de esparcimiento ncp"
Cat_019_94110,94110,"Actividades de organizaciones empresariales y de empleadores"
Cat_019_94120,94120,"Actividades de organizaciones profesionales"
Cat_019_94200,94200,"Actividades de sindicatos"
Cat_019_94910,94910,"Actividades de organizaciones religiosas"
Cat_019_94920,94920,"Actividades de organizaciones políticas"
Cat_019_94990,94990,"Actividades de asociaciones n.c.p."
Cat_019_95110,95110,"Reparación de computadoras y equipo periférico"
Cat_019_95120,95120,"Reparación de equipo de comunicación"
Cat_019_95210,95210,"Reparación de aparatos electrónicos de consumo"
Cat_019_95220,95220,"Reparación de aparatos doméstico y equipo de hogar y jardín"
Cat_019_95230,95230,"Reparación de calzado y artículos de cuero"
Cat_019_95240,95240,"Reparación de muebles y accesorios para el hogar"
Cat_019_95291,95291,"Reparación de Instrumentos musicales"
Cat_019_95292,95292,"Servicios de cerrajería y copiado de llaves"
Cat_019_95293,95293,"Reparación de joyas y relojes"
Cat_019_95294,95294,"Reparación de bicicletas, sillas de ruedas y rodados n.c.p."
Cat_019_95299,95299,"Reparaciones de enseres personales n.c.p."
Cat_019_96010,96010,"Lavado y limpieza de prendas de tela y de piel, incluso la limpieza en seco"
Cat_019_96020,96020,"Peluquería y otros tratamientos de belleza"
Cat_019_96030,96030,"Pompas fúnebres y actividades conexas"
Cat_019_96091,96091,"Servicios de sauna y otros servicios para la estética corporal n.c.p."
Cat_019_96092,96092,"Servicios n.c.p."
Cat_019_97000,97000,"Actividad de los hogares en calidad de empleadores de personal doméstico"
Cat_019_98100,98100,"Actividades indiferenciadas de producción de bienes de los hogares privados para uso propio"
Cat_019_98200,98200,"Actividades indiferenciadas de producción de servicios de los hogares privados para uso propio"
Cat_019_99000,99000,"Actividades de organizaciones y órganos extraterritoriales"
Cat_019_10001,10001,"Empleados"
Cat_019_10002,10002,"Jubilado"
Cat_019_10003,10003,"Estudiante"
Cat_019_10004,10004,"Desempleado"
Cat_019_10005,10005,"Otros"
